example_id,example_name,category,prompt,layer,readout,position,source_token,top1_token,rank
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,4, whose, capital,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,5, national, anthem,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,6, emblem, symbol,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,7, is, blue,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,8, the, eagle,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,9, bird, eagle,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,10, with, wings,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,11, the, wings,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,12, white, feathers,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,13, head, and,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,14, on, blue,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,15, the, wings,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,16, Great, Pyramid,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,17, Seal, of,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,20,jacobian_lens,18, is, France,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,0,Fact,oring,1
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,1,:, Humans,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,2, The, average,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,3, country, Pakistan,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,4, whose, capital,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,5, national, anthem,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,6, emblem, is,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,7, is, depicted,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,8, the, eagle,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,9, bird, symbol,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,10, with, wings,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,11, the, wings,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,12, white, feathers,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,13, head, is,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,14, on, black,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,15, the, black,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,16, Great, Pyramid,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,17, Seal, is,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,21,jacobian_lens,18, is, Canada,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,0,Fact,oring,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,1,:, The,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,2, The, United,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,3, country, with,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,4, whose, capital,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,5, national, anthem,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,6, emblem, consists,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,7, is, a,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,8, the, eagle,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,9, bird, symbol,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,10, with, wings,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,11, the, wings,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,12, white, feathers,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,13, head, and,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,14, on, its,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,15, the, black,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,16, Great, Pyramid,0
example_003,bird-country-eagle,bird-country,Fact: The country whose national emblem is the bird with the white head on the Great Seal is,22,jacobian_lens,17, Seal, is,0
